work_year,experience_level,salary_in_usd,company_size,main_job_title_category,Country,Continent,country_code
2023,SE,247500,M,Machine Learning Engineer,United States,North America,USA
2023,SE,172200,M,Machine Learning Engineer,United States,North America,USA
2023,SE,175000,M,Data Analyst,United States,North America,USA
2023,SE,145000,M,Data Analyst,United States,North America,USA
2023,SE,148700,M,Data Analyst,United States,North America,USA
2023,SE,125600,M,Data Analyst,United States,North America,USA
2023,SE,145000,M,Data Engineer,United States,North America,USA
2023,SE,115000,M,Data Engineer,United States,North America,USA
2023,SE,200000,M,Data Scientist,United States,North America,USA
2023,SE,150000,M,Data Scientist,United States,North America,USA
2023,EN,160000,M,Data Engineer,United States,North America,USA
2023,EN,120000,M,Data Engineer,United States,North America,USA
2023,SE,185000,M,Data Analyst,United States,North America,USA
2023,SE,120250,M,Data Analyst,United States,North America,USA
2023,SE,275300,M,Data Scientist,United States,North America,USA
2023,SE,183000,M,Data Scientist,United States,North America,USA
2023,SE,170000,M,Data Architect,United States,North America,USA
2023,SE,125000,M,Data Architect,United States,North America,USA
2023,MI,167500,M,Data Architect,United States,North America,USA
2023,MI,106500,M,Data Architect,United States,North America,USA
2023,SE,250000,M,Data Scientist,United States,North America,USA
2023,SE,200000,M,Data Scientist,United States,North America,USA
2023,MI,135000,L,Machine Learning Engineer,United States,North America,USA
2023,SE,423834,L,Data Scientist,Israel,Asia,ISR
2023,SE,216000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,184000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,180000,M,Data Engineer,United States,North America,USA
2023,SE,165000,M,Data Engineer,United States,North America,USA
2023,SE,185900,M,Data Scientist,United States,North America,USA
2023,SE,129300,M,Data Scientist,United States,North America,USA
2023,SE,145000,M,Data Engineer,United States,North America,USA
2023,SE,120000,M,Data Engineer,United States,North America,USA
2023,MI,143865,M,Data Engineer,United States,North America,USA
2023,MI,115092,M,Data Engineer,United States,North America,USA
2023,MI,130000,M,Machine Learning Engineer,United States,North America,USA
2023,MI,90000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,173000,M,Data Scientist,United States,North America,USA
2023,SE,132000,M,Data Scientist,United States,North America,USA
2023,SE,208049,M,Data Analyst,United States,North America,USA
2023,SE,128500,M,Data Analyst,United States,North America,USA
2023,SE,179820,M,Data Engineer,United States,North America,USA
2023,SE,143860,M,Data Engineer,United States,North America,USA
2023,SE,167500,M,Data Engineer,United States,North America,USA
2023,SE,106500,M,Data Engineer,United States,North America,USA
2023,SE,275300,M,Data Scientist,United States,North America,USA
2023,SE,183500,M,Data Scientist,United States,North America,USA
2023,MI,149600,M,Data Engineer,United States,North America,USA
2023,MI,102000,M,Data Engineer,United States,North America,USA
2023,EX,145000,M,Data Scientist,United States,North America,USA
2023,EX,100000,M,Data Scientist,United States,North America,USA
2023,SE,190000,M,Data Analyst,United States,North America,USA
2023,SE,95000,M,Data Analyst,United States,North America,USA
2023,SE,153600,M,Data Analyst,United States,North America,USA
2023,SE,106800,M,Data Analyst,United States,North America,USA
2023,MI,96578,M,Data Scientist,Ireland,Europe,IRL
2023,MI,80481,M,Data Scientist,Ireland,Europe,IRL
2023,MI,128000,M,Data Analyst,United States,North America,USA
2023,MI,85000,M,Data Analyst,United States,North America,USA
2023,MI,151000,M,Data Engineer,United States,North America,USA
2023,MI,140000,M,Data Engineer,United States,North America,USA
2023,SE,275300,M,Data Scientist,United States,North America,USA
2023,SE,183500,M,Data Scientist,United States,North America,USA
2023,SE,220000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,170000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,135000,M,Data Analyst,United States,North America,USA
2023,SE,105500,M,Data Analyst,United States,North America,USA
2023,SE,100000,M,Data Analyst,United States,North America,USA
2023,SE,80000,M,Data Analyst,United States,North America,USA
2023,EN,7000,S,Data Engineer,Ghana,Africa,GHA
2023,EN,42923,M,Machine Learning Engineer,Germany,Europe,DEU
2023,SE,160000,M,Data Engineer,Canada,North America,CAN
2023,SE,145000,M,Data Engineer,Canada,North America,CAN
2023,MI,154000,M,Data Analyst,United States,North America,USA
2023,MI,143000,M,Data Analyst,United States,North America,USA
2023,MI,78990,M,Data Scientist,United Kingdom,Europe,GBR
2023,MI,51039,M,Data Scientist,United Kingdom,Europe,GBR
2023,EN,190000,M,Data Scientist,United States,North America,USA
2023,EN,120000,M,Data Scientist,United States,North America,USA
2023,MI,85066,M,Data Scientist,United Kingdom,Europe,GBR
2023,MI,51039,M,Data Scientist,United Kingdom,Europe,GBR
2023,MI,109371,M,Data Scientist,United Kingdom,Europe,GBR
2023,MI,72914,M,Data Scientist,United Kingdom,Europe,GBR
2023,SE,150000,M,Data Engineer,United States,North America,USA
2023,SE,111000,M,Data Engineer,United States,North America,USA
2023,EX,265000,M,Data Engineer,United States,North America,USA
2023,EX,235000,M,Data Engineer,United States,North America,USA
2023,EN,121093,L,Data Scientist,Switzerland,Europe,CHE
2022,MI,73546,M,Data Scientist,Germany,Europe,DEU
2023,SE,160000,M,Data Engineer,United States,North America,USA
2023,SE,130000,M,Data Engineer,United States,North America,USA
2023,MI,75000,M,Data Engineer,United States,North America,USA
2023,MI,60400,M,Data Engineer,United States,North America,USA
2023,EN,85000,M,Data Analyst,United States,North America,USA
2023,EN,75000,M,Data Analyst,United States,North America,USA
2023,SE,252000,M,Data Engineer,United States,North America,USA
2023,SE,129000,M,Data Engineer,United States,North America,USA
2023,EN,92700,M,Data Engineer,United States,North America,USA
2023,EN,61800,M,Data Engineer,United States,North America,USA
2022,SE,172309,L,Data Scientist,Ireland,Europe,IRL
2023,MI,60093,M,Data Scientist,Austria,Europe,AUT
2023,MI,83500,M,Data Analyst,United States,North America,USA
2023,MI,52500,M,Data Analyst,United States,North America,USA
2023,SE,201036,M,Data Scientist,United States,North America,USA
2023,SE,134024,M,Data Scientist,United States,North America,USA
2023,SE,165000,M,Data Analyst,United States,North America,USA
2023,SE,140000,M,Data Analyst,United States,North America,USA
2023,EN,62000,M,Data Engineer,United States,North America,USA
2023,EN,58000,M,Data Engineer,United States,North America,USA
2023,SE,172000,M,Data Scientist,United States,North America,USA
2023,SE,115000,M,Data Scientist,United States,North America,USA
2023,EN,125000,M,Data Engineer,United States,North America,USA
2023,EN,90000,M,Data Engineer,United States,North America,USA
2023,SE,163800,M,Data Engineer,United States,North America,USA
2023,SE,126000,M,Data Engineer,United States,North America,USA
2023,SE,237000,M,Data Scientist,United States,North America,USA
2023,SE,145000,M,Data Scientist,United States,North America,USA
2023,MI,90000,M,Data Engineer,United States,North America,USA
2023,MI,90000,M,Data Engineer,United States,North America,USA
2023,SE,139500,M,Data Engineer,United States,North America,USA
2023,SE,109400,M,Data Engineer,United States,North America,USA
2023,SE,258000,M,Data Scientist,Canada,North America,CAN
2023,SE,190000,M,Data Scientist,Canada,North America,CAN
2023,MI,145000,M,Data Engineer,United States,North America,USA
2023,MI,120000,M,Data Engineer,United States,North America,USA
2023,SE,205600,L,Data Engineer,United States,North America,USA
2023,SE,105700,L,Data Engineer,United States,North America,USA
2023,SE,252000,M,Data Engineer,United States,North America,USA
2023,SE,129000,M,Data Engineer,United States,North America,USA
2023,SE,239748,M,Data Scientist,United States,North America,USA
2023,SE,159832,M,Data Scientist,United States,North America,USA
2023,SE,186300,M,Data Scientist,United States,North America,USA
2023,SE,102500,M,Data Scientist,United States,North America,USA
2023,SE,165000,M,Data Engineer,United States,North America,USA
2023,SE,132300,M,Data Engineer,United States,North America,USA
2023,SE,190000,M,Data Scientist,United States,North America,USA
2023,SE,126000,M,Data Scientist,United States,North America,USA
2023,SE,149040,M,Data Architect,United States,North America,USA
2023,SE,113900,M,Data Architect,United States,North America,USA
2023,SE,153600,M,Data Engineer,United States,North America,USA
2023,SE,106800,M,Data Engineer,United States,North America,USA
2023,SE,172600,M,Data Engineer,United States,North America,USA
2023,SE,107900,M,Data Engineer,United States,North America,USA
2023,SE,180180,M,Data Analyst,United States,North America,USA
2023,SE,106020,M,Data Analyst,United States,North America,USA
2023,SE,376080,M,Data Architect,United States,North America,USA
2023,SE,213120,M,Data Architect,United States,North America,USA
2023,SE,153600,M,Data Analyst,United States,North America,USA
2023,SE,100500,M,Data Analyst,United States,North America,USA
2023,SE,206500,M,Data Analyst,United States,North America,USA
2023,SE,121600,M,Data Analyst,United States,North America,USA
2023,SE,260000,M,Data Engineer,United States,North America,USA
2023,SE,225000,M,Data Engineer,United States,North America,USA
2023,EX,194500,M,Data Engineer,United States,North America,USA
2023,EX,115500,M,Data Engineer,United States,North America,USA
2023,SE,170000,L,Data Engineer,United States,North America,USA
2023,SE,90000,L,Machine Learning Engineer,United States,North America,USA
2023,EN,95000,M,Data Analyst,United States,North America,USA
2023,EN,70000,M,Data Analyst,United States,North America,USA
2023,SE,275000,M,Data Engineer,United States,North America,USA
2023,SE,160000,M,Data Engineer,United States,North America,USA
2023,SE,115934,M,Data Analyst,United States,North America,USA
2023,SE,81666,M,Data Analyst,United States,North America,USA
2023,SE,175000,M,Data Scientist,United States,North America,USA
2023,SE,120000,M,Data Scientist,United States,North America,USA
2023,SE,150000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,120000,M,Machine Learning Engineer,United States,North America,USA
2023,SE,200000,M,Data Engineer,United States,North America,USA
2023,SE,175000,M,Data Engineer,United States,North America,USA
2023,MI,206000,M,Data Analyst,United States,North America,USA
2023,MI,130000,M,Data Analyst,United States,North America,USA
2023,SE,138000,M,Data Architect,United Kingdom,Europe,GBR
2023,SE,92000,M,Data Architect,United Kingdom,Europe,GBR
2023,SE,65000,M,Data Engineer,Colombia,South America,COL
2023,SE,48000,M,Data Engineer,Colombia,South America,COL
2023,SE,110000,M,Data Analyst,United States,North America,USA
2023,SE,75000,M,Data Analyst,United States,North America,USA
2023,SE,130000,M,Data Engineer,United States,North America,USA
2023,SE,87000,M,Data Engineer,United States,North America,USA
2023,MI,160000,M,Data Analyst,United States,North America,USA
2023,MI,112000,M,Data Analyst,United States,North America,USA
2023,MI,162500,M,Data Engineer,United States,North America,USA
2023,MI,130000,M,Data Engineer,United States,North America,USA
2023,SE,299500,M,Data Engineer,United States,North America,USA
2023,SE,245100,M,Data Engineer,United States,North America,USA
2023,MI,145000,M,Data Scientist,United States,North America,USA
2023,MI,100000,M,Data Scientist,United States,North America,USA
2023,SE,147100,M,Data Engineer,United States,North America,USA
2023,SE,90700,M,Data Engineer,United States,North America,USA
2023,EN,115100,M,Data Engineer,United States,North America,USA
2023,EN,73900,M,Data Engineer,United States,North America,USA
2023,SE,168400,M,Data Engineer,United States,North America,USA
2023,SE,105200,M,Data Engineer,United States,North America,USA
2023,SE,210000,M,Data Scientist,United States,North America,USA
2023,SE,160000,M,Data Scientist,United States,North America,USA
2023,MI,145000,M,Data Scientist,United States,North America,USA
2023,MI,100000,M,Data Scientist,United States,North America,USA
2023,SE,222200,L,Data Scientist,United States,North America,USA
2023,SE,136000,L,Data Scientist,United States,North America,USA
2023,MI,100000,M,Data Analyst,United States,North America,USA
2023,MI,85000,M,Data Analyst,United States,North America,USA
2023,MI,85066,M,Data Engineer,United Kingdom,Europe,GBR
2023,MI,57723,M,Data Engineer,United Kingdom,Europe,GBR
2023,EX,200000,M,Data Scientist,United States,North America,USA
2023,EX,145000,M,Data Scientist,United States,North America,USA
2023,MI,140000,M,Data Engineer,United States,North America,USA
2023,MI,95000,M,Data Engineer,United States,North America,USA
2023,SE,185000,M,Data Analyst,United States,North America,USA
2023,SE,120250,M,Data Analyst,United States,North America,USA
2023,MI,130000,L,Data Analyst,United States,North America,USA
2023,SE,205000,M,Data Scientist,United States,North America,USA
2023,SE,140000,M,Data Scientist,United States,North America,USA
2023,SE,297300,M,Data Scientist,United States,North America,USA
2023,SE,198200,M,Data Scientist,United States,North America,USA
2023,SE,141288,M,Data Scientist,United States,North America,USA
2023,SE,94192,M,Data Scientist,United States,North America,USA
